"['thalia', 'peopl', 'quit', 'food', 'beauti', 'match', 'restaur', 'serv']",beautiful restaurant;beautiful people;n't quite;quite match;,thalia is;beautiful restaurant;beautiful people;you serving;food match;n't match;
"['fill', 'unconvent', 'combin', 'batter', 'tasti', 'dosa', 'authent', 'definit', 'may']",definitely authentic;very tasty;,fillings be;batter is;combinations tasty;
"['theatr', 'meet', 'lunch', 'drink', 'pre', 'spot', 'dinner', 'friend', 'perfect']",perfect spot;meeting friends;having lunch;after-theatre drinks;,this is;perfect spot;lunch having;or drinks;
"['go', 'restaur', 'fun']",,this is;fun restaurant;
"['tofu', 'water', 'provid', 'curri', 'poorli', 'cook', 'thin', 'gracious', 'piec', 'mussaman', 'fri', 'order', 'one', 'asid', 'potato']",as thin;poorly fried;fried tofu;graciously provided;poorly cooked;cooked potato;,mussaman curry;that was;i ordered;fried tofu;that ordered;i ordered;they provided;me provided;cooked potato;
"['night', 'dinner', 'late', 'saturday']",late night;saturday night;,late night;dinner had;
"['anyth', 'great', 'servic', 'food', 'atmospher', 'tri', 'except', 'pleasant', 'restaur', 'serv']",n't try;do anything;serve great;great food;great service;,that try;n't try;anything do;great food;food serve;great service;pleasant atmosphere;
"['wonder', 'sake', 'martini']",,martini is;
"['funni', 'well', 'ghetto', 'even', 'place']",so ghetto;not even;even funny;,place is;not funny;
['bravissimo'],,
"['scratch', 'make', 'run', 'gnochi']",,they ran;it made;
"['wonder', 'marcelo', 'thank', 'grace', 'din', 'like', 'would', 'experi']",thank marcelo;wonderful dining;,we like;marcelo thank;wonderful experience;
"['averag', 'servic', 'could', 'us', 'find']",found service;,service found;that be;we were;
"['good', 'arriv', 'veyr', 'sens', 'throw', 'orsay', 'back']",veyr good;good sense;,i arrived;i thrown;veyr sense;good sense;
"['request', 'bagel', 'sure', 'make', 'special', 'ok']",special requests;,bagels are;not make;special requests;requests make;
"['cheer', 'york', 'new', 'ever', 'whether']",new york;ever been;,this is;new york;you been;
['die'],,it 's;
"['decor', 'cute']",,
"['realli', 'point', 'cram', 'mani', 'eateri', 'borderlin', 'uncomfort', 'nyc', 'case', 'know']",many nyc;nyc eateries;really cram;borderline uncomfortable;,i know;this is;many eateries;nyc eateries;they cram;you cram;it 's;borderline uncomfortable;
"['qualiti', 'fine', 'restaur', 'din']",fine dining;,fine quality;dining quality;
"['overal', 'price', 'categori', 'disappoint', 'experi']",disappointing experience;,disappointing experience;
"['lunch', 'neighborhood', 'chennai', 'buffet', 'coupl', 'time']",,i had;buffet had;i been;
"['except', 'food']",,food was;
['satisfi'],,you be;
"['towner', 'anoth', 'great', 'take', 'place']",great place;take out-of-towners;,great place;
"['anyth', 'decent', 'hey', 'vegetarian', 'better', 'astoria', 'select']",is anything;decent vegetarian;vegetarian selection;,better anything;decent selection;vegetarian selection;
"['less', 'impress']",,we were;
"['rice', 'dinner', 'restaur', 'thai']",,thai restaurant;
"['still', 'bad', 'date']",,date was;
"['back', 'go', 'would', 'definit']",definitely go;back again;,
"['get', 'keep', 'better', 'year', 'rao', 'probabl', 'past', 'time']",,i been;past years;it keeps;
"['good', 'portion', 'food', 'make', 'small']",so good;good makes;,portions are;food was;
"['eat', 'amount', 'share', 'larg', 'impress', 'peopl', 'serv']",i have;large amount;,i eaten;share eaten;which impresses;me impresses;large amount;amount serve;
"['sure', 'nice', 'set']",,setting is;
"['overal', 'worthwhil', 'experi']",worthwhile experience;,worthwhile experience;
"['wallet', 'commiss', 'prompt', 'price', 'great', 'friendli', 'put', 'servic', 'cheap', 'food', 'world']",most prompt;not cheap;n't put;,service is;not if;food is;prices put;not cheap;n't put;wallet put;
"['bill', 'includ', 'coke', 'entre', 'appet', 'tip']",not including;including tip;,appetizer had;bill was;not including;
"['realli', 'take', 'takeaway', 'could', 'home', 'sit', 'place']",n't sit;,it 's;i sit;n't sit;i take;it take;
"['ever', 'restaur', 'fun']",most fun;fun restaurant;ever been;,fun restaurant;i been;
"['rice', 'spici', 'sour', 'drumstick', 'soup', 'town', 'best']",best drumsticks;sour spicy;,sour soup;spicy soup;
"['latin', 'women', 'jimmi', 'life', 'hang', 'finest', 'see']",finest latin;latin women;,some hang;finest women;latin women;you see;
"['averag', 'start', 'slightli', 'win', 'list', 'select', 'one']",,average wines;wines start;
"['whitefish', 'excel', 'salad', 'mayo', 'littl']",whitefish salad;little mayo;,whitefish salad;salad is;all whitefish;little mayo;
"['rice', 'noodl', 'come', 'price', 'reason', 'conge', 'dish']",very reasonable;reasonable price;,it comes;reasonable price;no 3;more 3;
"['anyth', 'person', 'one', 'firm', 'end', 'take', 'answer', 'respons', 'restaur', 'give', 'nobodi']",give firm;takes responsibility;,nobody give;firm answers;answers give;not one;person takes;responsibility takes;
"['great', 'experi']",great experience;,i had;great experience;experience had;
"['box', 'mushroom', 'edibl', 'ined', 'parm', 'tomato', 'dri', 'pasta', 'chicken', 'consist', 'can', 'terribl', 'sauc', 'portobello']",canned tomato;boxed pasta;inedible chicken;terrible sauce;,parm was;canned sauce;sauce had;pasta boxed;chicken consisted;portobello mushrooms;dry chicken;inedible chicken;terrible sauce;
"['everyon', 'good', 'recommend', 'ask', 'meal', 'go', 'place']",i recommend;good meal;,i recommend;place recommend;who asks;me asks;good meal;
"['get', 'waitress', 'also', 'servic', 'counter', 'sit', 'nice']",just get;counter service;,waitresses are;you get;counter sit;
"['staff', 'bar', 'guy', 'member', 'friendli']",only friendly;friendly staff;,only member;friendly member;member was;
"['ess', 'return', 'bagel', 'surpis', 'fan', 'murray', 'long', 'find', 'time']",long time;time ess-a-bagel;ess-a-bagel fan;return time;,long time;i surpised;myself return;time return;
['go'],,
"['highli', 'recommend']",highly recommended;,
"['la', 'superb', 'offer', 'price', 'villa', 'certainli', 'reason', 'superior', 'fine', 'food', 'din', 'beat', 'restaur', 'experi', 'find']",certainly find;find restaurants;superior fine;fine dining;dining experience;superb food;reasonable prices;n't be;,you find;restaurants find;that offer;superior experience;fine experience;experience offer;superb food;reasonable prices;la villa;villa beat;n't beat;
"['servic', 'directori']",n't is;,n't wo;n't is;not is;
"['work', 'staff', 'friendlier', 'cannot', 'imagin', 'restaur']",not imagine;friendlier staff;,i imagine;not imagine;friendlier staff;staff working;
"['upstair', 'cozi', 'ask', 'littl', 'suggest', 'seat', 'look']",little cozy;,i suggest;you looking;little cozy;
"['side', 'word', 'speak', 'park', 'describ']",park side;not describe;,words describe;not describe;
"['rice', 'seafood', 'curri', 'togeth', 'tasteless', 'overcook', 'stick', 'pad', 'often', 'pretti', 'weak', 'thai', 'sketchi', 'red', 'lumpi']",red curry;often overcooked;pretty sketchy;,red curry;curry is;thai stuck;rice is;seafood is;
"['wine', 'price', 'otherwis', 'reason', 'list', 'hike', 'extens', 'meal', 'easili']",wine list;easily hike;otherwise reasonably;reasonably priced;priced meal;,list is;priced meal;meal hike;
"['good', 'great', 'saul', 'pretti', 'definit']",pretty good;definitely not;not great;,saul is;not great;
"['roxi', 'food', 'would', 'recommend']",recommend roxy;,i recommend;roxy recommend;not for;
"['get', 'sampl', 'share', 'alway', 'appet']",always get;,we get;sampling get;
"['overal', 'return', 'price', 'great', 'qpr', 'impress', 'qualiti', 'ratio']",overall i;great qpr;,i was;it 's;great qpr;
"['get', 'dinner', 'chanc', 'nearli', 'imposs', 'go', 'ever', 'tabl', 'pass']",nearly impossible;ever have;not pass;,it is;table get;you have;chance have;not pass;it pass;
"['penang', 'delici', 'pad', 'everyth', 'fantast', 'els']",else is;,penang is;everything is;
"['wall', 'leav', 'desir', 'good', 'lot', 'food', 'green', 'puke']",puke green;green walls;very good;,puke walls;green walls;walls leave;lot leave;food is;
"['flavor', 'noth', 'pretti', 'inobtrus', 'flashi', 'fresh']",very fresh;pretty inobtrusive;,flavors are;nothing flashy;
"['get', 'jsut', 'work', 'incompet', 'noir', 'peopl', 'dont', 'evil', 'wrong', 'like', 'cafe']",cafe noir;,i get;me wrong;it is;people are;who work;
"['tast', 'mention', 'thaw', 'rubber', 'tuna', 'steak', 'flavorless', 'hanger', 'like']",flavorless not;just been;,steak was;tuna was;not mention;it tasted;it thawed;
"['small', 'piec']",small piece;,small piece;
"['person', 'neapolitan', 'son', 'reflect', 'pizza', 'seattl', 'love', 'citi', 'differ', 'pizzaria', 'nearli', 'much', 'either', 'like', 'home', 'certifi', 'prefer', 'restaur']",certified neapolitan;neapolitan pizzaria;nearly as;as much;personal preference;,son loves;pizza loves;we have;certified pizzaria;neapolitan pizzaria;pizzaria have;we liked;this liked;differences were;personal preference;
"['soft', 'big', 'lunch', 'good', 'well', 'food']",as well;good lunch;,big food;good food;
"['snob', 'good', 'peopl', 'food', 'allow', 'appreci', 'place']",good food;,snobs allowed;place is;who appreciate;good food;food appreciate;
"['food', 'quasi', 'thai', 'like', 'restaur']",quasi-thai restaurant;,i liked;food liked;quasi thai;
"['far', 'fast', 'food', 'salad', 'restaur', 'best']",best salad;fast food;,best salad;i had;fast food;
"['classmat', 'great', 'suan', 'take', 'often', 'friend', 'place']",great place;often take;,suan is;great place;that take;i take;friends take;
"['great', 'gener', 'famili', 'din', 'place']",great place;general dining;,not place;great place;general dining;
"['bad', 'idea', 'anoth', 'bar']",bad idea;,this is;bad idea;
"['realli', 'bagel', 'overcook', 'fine', 'special', 'littl', 'experi']",little overcooked;not really;,bagels are;they are;little overcooked;not really;special experience;
"['bagel', 'hh', 'hearti', 'unlik', 'block', 'actual', 'town', 'hot', 'know', 'give', 'place']",actually gives;hot bagels;,place gives;hearty bagels;bagels gives;town known;
"['real', 'domincan', 'jimmi', 'think', 'exprienc', 'go', 'would', 'give']",real domincan;domincan exprience;,i thought;real domincan;domincan exprience;exprience give;
"['spice', 'dri', 'barebecu', 'elegantli', 'salmon']",barebecued salmon;elegantly spiced;,barebecued salmon;salmon spiced;not all;
"['street', 'ave', 'own', 'owner', 'guy', 'st', 'mark', 'typhoon']",same owner;owns typhoon;,same owner;who owns;typhoon owns;which is;marks ave;
"['gener', 'portion']",generous portions;,generous portions;
"['bagel', 'get', 'also', 'chees', 'littl', 'load', 'messi', 'cream', 'worker', 'absolut']",there also;also absolutely;absolutely load;little messy;,workers load;bagel load;little messy;messy gets;
['wrong'],,i was;
"['wine', 'good', 'servic']",very good;,wine was;service was;
"['delici', 'menu', 'write', 'head', 'chalk', 'sound']",,menu written;it sounds;
"['spice', 'great', 'highli', 'chai', 'tea']",highly spiced;spiced chai;,spiced tea;chai tea;tea was;
"['plan', 'return', 'anytim', 'soon']",anytime soon;,
"['good', 'mani', 'food', 'consist', 'time']",there many;many times;,i been;many times;food is;
"['spici', 'roll', 'eat', 'everyon', 'serious', 'tuna', 'even', 'say', 'town', 'break', 'hand', 'best']",,this is;you eat;everyone says;spicy rolls;rolls are;4 have;you broken;
"['neighborhood', 'singl', 'chinatown', 'like', 'feel', 'nice', 'place']",single place;nice neighborhood;,not is;single place;you have;nice feeling;feeling have;
"['hop', 'ambianc', 'sapphir', 'citi', 'lack', 'certainli', 'indian', 'food', 'decor', 'probabl', 'new', 'york', 'restaur', 'best']",certainly not;not lacking;probably has;best decor;indian restaurant;new york;,sapphire lacking;not lacking;best decor;decor has;indian restaurant;i been;new city;food was;not was;i hoped;
"['leav', 'whisk', 'recommend', 'sein', 'river', 'highli', 'casual', 'atmospher', 'away', 'bank', 'anyon', 'would', 'place', 'look']",highly recommend;casual atmosphere;left bank;,i recommend;place recommend;casual atmosphere;that whisks;you whisks;left bank;
"['fuss', 'understand']",just do;not understand;,i understand;not understand;fuss is;
"['meat', 'dish']",only so-so;,dishes were;
"['wife', 'complet', 'comfort', 'delight', 'tanya', 'graciou', 'warm', 'atmospher', 'host']",delightfully warm;,wife tanya;tanya completes;comforting atmosphere;atmosphere completes;
"['point', 'dine', 'visit', 'make', 'new', 'york', 'much', 'like', 'alway']",so much;always make;new york;,we liked;it liked;we make;it point;we visit;new york;york visit;
"['brassier', 'better', 'menu', 'etc', 'food', 'standard', 'consist', 'balthazar', 'like', 'place']",,menu consisted;standard food;
"['disloy', 'fan', 'believ', 'slightli', 'longtim', 'slip', 'qualiti', 'food', 'hesit', 'east', 'villag', 'holi', 'basil']",longtime fan;holy basil;east village;slightly slipped;,i been;longtime fan;holy basil;i believe;food slipped;i been;
"['bt', 'late', 'delight', 'ls', 'night', 'atmospher', 'part', 'free', 'best']",best part;late night;delightfully free;,best part;part is;late night;free atmosphere;
"['untrendi', 'eat', 'rip']",untrendy rip-off-;rip-off- eat;,untrendy eat;
"['later', 'hungri', 'hour']",few hours;,you 're;few hours;
"['back', 'wait', 'go']",n't wait;,i wait;n't wait;
"['place', 'hate']",i hate;hate hate;,i hate;place hate;
"['manag', 'want', 'visit', 'sure', 'even', 'make', 'enjoy']",even had;,we had;visit had;who wanted;we enjoying;ourselves enjoying;
"['earth', 'staff', 'attent']",very attentive;,staff is;
"['wall', 'amount', 'amiabl', 'larg', 'servic', 'food', 'excel', 'mizu', 'atmospher', 'hole', 'go', 'feel', 'place']",n't go;excellent service;large amounts;amiable atmosphere;hole-in-the-wall feeling;,you go;n't go;excellent service;you go;large amounts;amiable atmosphere;
"['anyth', 'expect', 'server', 'would', 'though', 'bring', 'servic', 'date', 'either', 'bad', 'much', 'alway', 'recommend']",always bad;n't expect;not recommend;here either;,service is;n't expect;much expect;i recommend;not recommend;date bringing;
"['wine', 'prix', 'glass', 'night', 'bargain', 'fix', 'monday', 'includ', 'three', 'plu', 'cours', 'meal', 'pair']",monday nights;*three* glasses;,nights are;this includes;meal includes;
['wonder'],,
"['minut', 'glass', 'water', 'take', 'put']",put water;,it took;water put;
"['descent', 'servic', 'pack', 'even', 'small', 'place']",small place;,service is;small place;place packed;
"['citi', 'sushi', 'new', 'hand', 'york', 'best']",best sushi;new york;,this is;best sushi;new york;
"['go', 'enjoy', 'hungri']",,
"['lot', 'eat', 'pizza']",,i eaten;lot eaten;
"['worth', 'drive', 'one', 'hour', 'place']",one-hour drive;,place is;
"['great', 'ingredi', 'qualiti', 'valu']",great value;,great value;
"['small', 'thali', 'unremark', 'thoroughli']",thoroughly unremarkable;,thali was;
"['also', 'great', 'sushi']",also great;,sushi is;
"['cakebread', 'drink', 'rememb', 'complimentari', 'langostin', 'cabernet', 'amaz', 'squash', 'butternut', 'delic', 'fabul', 'entre', 'chef', 'butteri', 'delici', 'dessert', 'whole', 'even', 'app', 'sauc', 'ravioli', 'tender', 'truffl']",complimentary chef;delicate butternut;delicious truffle;amazing buttery;n't remember;fabulous cakebread;cakebread cabernet;whole evening;,complimentary chef;delicate ravioli;butternut ravioli;delicious truffle;amazing langostine;entree langostine;that remember;i remember;n't remember;fabulous cabernet;cakebread cabernet;we drinking;whole evening;evening was;
"['truli', 'attent', 'waiter', 'mark']",attentive waiter;,attentive waiter;
"['good', 'rather', 'food', 'wait', 'like']",here is;rather good;,food is;you like;
"['pastri', 'get', 'sever', 'cheesecak', 'piec', 'excel', 'nice']",excellent piece;several other;other nice;nice pastries;,i got;excellent piece;piece got;we had;several pastries;other pastries;nice pastries;pastries had;
"['drink', 'prompt', 'jump', 'kind', 'everi', 'item', 'menu', 'staff', 'well', 'bar', 'fast', 'fix', 'behind', 'know', 'detail', 'train', 'make', 'excel', 'recomend', 'alway']",well trained;always prompt;fix drinks;know details;excelent recomendations;,staff is;they 're;they are;drinks fix;they know;details know;recomendations make;
"['makhani', 'korma', 'ok', 'bland']",was bland;,makhani was;korma was;
"['keep', 'flavor', 'still', 'indian', 'invent', 'food', 'tradit']",still keeps;traditional indian;indian flavoring;,food is;traditional flavoring;indian flavoring;flavoring keeps;
"['wow', 'say']",,i say;
"['cordial', 'possibl', 'better', 'gener', 'though', 'due', 'larg', 'warm', 'servic', 'clientel', 'could', 'hous', 'one', 'group']",possibly due;very large;large group;very cordial;general clientele;,service be;more one;large group;it is;general clientele;
"['diner', 'expect', 'spars', 'simpl', 'kind', 'ish', 'decor', 'east', 'villag', 'small', 'romant', 'place']",very diner-ish;east village;not romantic;,decor is;diner ish;you expect;not romantic;
"['get', 'good', 'togeth', 'act', 'need', 'could', 'cute', 'place']",cute place;,this is;cute place;they need;act get;
"['lox', 'fresh', 'alway']",always fresh;,lox is;
"['later', 'minut', 'get', 'enough', 'exactli', 'sure', 'promptli', 'call', 'seat']",,we got;call got;
"['servic', 'friendli']",very friendly;,service was;
"['far', 'ever', 'food', 'tri', 'thai', 'say', 'restaur', 'best']",i 'm;best thai;ever been;,all is;i trying;restaurant is;best restaurant;thai restaurant;i been;
"['cook', 'well', 'food', 'fish', 'ok']",,food was;ok fish;fish cooked;
"['street', 'mott', 'leav', 'hungri', 'hop', 'good', 'chines', 'wo', 'food', 'actual', 'go', 'across']",actually left;mott street;good chinese;chinese food;,we left;hop wo;good food;chinese food;
"['terrin', 'confit', 'fig', 'foie', 'duck', 'gra', 'amaz', 'alway', 'world']",always amazing;,confit is;gras terrine;terrine was;
"['truli', 'wish', 'get', 'good', 'great', 'despit', 'one', 'staff', 'noir', 'set', 'whole', 'unprofession', 'place', 'would', 'cafe', 'current']",truly unprofessional;i wish;wish cafe;good staff;great place;,whole set;i wish;noir get;good staff;staff get;current one;this is;great place;
"['hurri', 'ideal', 'lack', 'servic', 'treat', 'focu', 'never', 'rude', 'sometim']",sometimes lack;lack focus;not ideal;never been;,service lack;focus lack;it is;not is;you are;i treated;never treated;
"['staff', 'impecc', 'servic', 'offer']",impeccable service;,staff offers;impeccable service;service offers;
"['anyth', 'leav', 'greedi', 'plate', 'pig', 'catch', 'extra', 'charg']",so do;n't be;,catch is;you charged;that leave;you leave;n't be;greedy pig;
"['jamun', 'dessert', 'great', 'end', 'waiter', 'experi', 'recommend', 'gulab']",great experience;having gulab;,we ended;great experience;experience ended;dessert having;
"['sure', 'back', 'wont', 'come']",back again;,sure for;
"['ago', 'yr', 'famili', 'utsav', 'go']",i went;,i went;
"['price', 'compar', 'valu', 'qualiti', 'opinion', 'mamoun', 'consis', 'place', 'fresh', 'term']",n't compare;consisent quality;,place compare;n't compare;consisent quality;that 's;
"['return', 'playful', 'frequent', 'sleek', 'modern', 'place']",again frequently;,place is;i return;
"['wine', 'last', 'mortal', 'price', 'godfath', 'god', 'year', 'continu', 'food', 'emilio', 'secret', 'know', 'serv']",serve food;mortal prices;,i known;last years;food serve;mortal prices;
"['sweet', 'touch', 'parti', 'brioch', 'favor', 'cute', 'meal', 'lolli', 'memor']",most memorable;memorable meal;,brioche is;cute touch;memorable meal;
"['watch', 'person', 'minut', 'squish', 'parti', 'tell', 'small', 'three', 'higher', 'us', 'multipl', 'seat', 'would', 'tabl']",other parties;small 2-person;2-person table;,party seated;other parties;parties watching;three squished;small table;
"['bill', 'outrag']",,bill was;
"['wine', 'yet', 'better', 'mani', 'price', 'far', 'attent', 'servic', 'unimpos', 'midtown', 'well', 'food', 'list', 'notori', 'extens', 'restaur']",yet unimposing;far better;many notorious;notorious restaurants;wine list;well priced;,service was;food was;many restaurants;notorious restaurants;list is;
"['kind', 'wait', 'staff', 'attent']",attentive wait;,staff attentive;
"['appettit', 'bon']",,
"['salad', 'fantast']",,salads were;
"['pizza', 'employe', 'owner', 'fantast', 'friendli']",,owners are;pizza is;
"['la', 'rosa', 'think', 'waltz', 'best']",i think;,la rosa;rosa waltzes;i think;they doing;it doing;
"['spici', 'mussel', 'shoestr', 'cook', 'tomato', 'food', 'fri', 'perfect', 'yummi', 'crispi', 'especi', 'sauc']",,food is;cooked mussels;spicy sauce;shoestring fries;
"['delici', 'food', 'authent', 'italian']",authentic italian;,food is;authentic delicious;
"['final', 'street', 'women', 'fill', 'boot', 'great', 'addit', 'pretenti', 'ugg', 'wear', 'smith', 'place']",great addition;smith street;not pretentious;ugg boots;,great addition;smith street;that 's;not 's;boots wearing;
"['skip', 'dessert']",,dessert skip;
"['leav', 'hungri', 'disappoint', 'spend', 'place']",very disappointed;,we spent;200 spent;
"['amaz', 'simpli']",simply amazing;,it is;
"['complet', 'bagel', 'total', 'toast', 'lightli', 'experi']",total bagel;lightly toasted;,i complete;total experience;experience complete;it toasted;
"['server', 'want', 'work', 'hang', 'actual', 'cool', 'like', 'forget', 'instead']",actually worked;instead wanted;,it was;servers forgot;they worked;
"['time', 'first', 'return', 'like', 'ever', 'place', 'doubt']",first time;ever return;,i liked;place liked;first time;i return;
"['good', 'date', 'servic', 'out', 'ambienc', 'group']",,service is;ambience is;
"['way', 'snappl', 'costco', 'money', 'great', 'sell', 'make', 'outsid', 'buy', 'case', 'right']",great way;,great way;way is;money make;case buy;it sell;
['food'],,it 's;
"['servic', 'fast']",,fast service;
"['restaur', 'big', 'skip', 'disappoint']",big disappointment;,restaurant skip;it 's;big disappointment;
"['chic', 'staff', 'bar', 'european', 'behind', 'excel', 'girl', 'specjal']",european chic;,staff is;excellent specjal;european chic;
"['stick', 'chicken', 'lamb', 'beef', 'dish']",lamb dishes;,
"['upper', 'level', 'come', 'take', 'servic', 'food', 'bad', 'forev', 'sit']",upper level;,service was;food took;we sat;upper level;
"['menu', 'chang', 'xcept', 'one', 'put', 'qualiti', 'two', 'food', 'special', 'thier', 'rear', 'care', 'evid', 'e']",rearely changes;,that changes;they put;food put;
"['rockefel', 'especi', 'proxim', 'center', 'close', 'tourist', 'alway', 'full']",always full;close proximity;rockefeller center;,it 's;close proximity;
"['fine', 'decor', 'casual', 'din', 'nice']",more casual;fine dining;,decor is;fine dining;
"['wonder', 'price', 'mani', 'reason', 'go', 'restaur', 'place', 'time']",wonderful place;many times;reasonably priced;,restaurant is;wonderful place;many times;it priced;
"['hill', 'bravo', 'blue']",blue hill;,blue hill;
"['bedford', 'ave', 'locat', 'conveni', 'right']",conveniently located;,
"['walk', 'come', 'friend', 'villag', 'across', 'place']",,friends came;
"['f', 'bottom', 'servic', 'food', 'line', 'b']",bottom line;,bottom line;
"['leav', 'thing', 'chin', 'wipe', 'waiter']",only thing;n't do;,only thing;thing is;waiters do;n't do;chin wipe;you leave;
"['avoid', 'place']",,place is;
"['overpric', 'noodl', 'dimsum', 'stick', 'super']",not super;overpriced noodles;,not stick;overpriced noodles;noodles stick;
"['servic', 'fine', 'enjoy', 'allow', 'view']",,service is;they allow;you enjoy;view enjoy;
"['school', 'sister', 'run', 'know', 'remind', 'student', 'say', 'high', 'restaur']",high-school students;n't know;,sister says;it reminds;her reminds;high school;who know;n't know;what doing;they doing;
"['impos', 'arriv', 'noon', 'staff', 'act', 'empti', 'us', 'rude', 'like', 'four', 'place']",very rude;,place was;staff acted;we imposing;they were;
"['parti', 'third']",third party;,we were;third party;
"['delici', 'simpl', 'food', 'atmospher', 'outdoor', 'nice']",delicious simple;simple food;nice outdoor;,delicious food;simple food;nice atmosphere;outdoor atmosphere;
"['back', 'definetli', 'go']",definetly be;,i going;
['realli'],,
"['food', 'casual', 'expens', 'good']",very expensive;,food is;
"['fallback', 'restaur', 'price']",only fallback;,only fallback;fallback is;
"['dinner', 'twice', 'napl']",,i been;45 naples;
"['tast', 'unbear', 'sour', 'noth', 'soup', 'els', 'hot', 'pepper']",sour soup;unbearably hot;only pepper;,hot soup;soup was;only pepper;
"['window', 'frequent', 'ballato', 'love', 'paint', 'sign', 'place', 'pic', 'warhol', 'andi', 'use']",andy warhol;,i love;pics love;he used;place frequent;he painted;sign painted;
"['roll', 'cucumb', 'tri', 'sushimi']",sushimi cucumber;,roll sushimi;
"['next', 'save', 'visit']",i 'm;next visit;,i saving;next visit;
"['delici', 'food']",,food is;
"['wine', 'eat', 'glass', 'king', 'great', 'win', 'accompani', 'like']",great accompaniment;,wines are;great accompaniment;you eat;
"['staff', 'feel', 'excel', 'make', 'friend', 'ambienc', 'like', 'guest', 'correct', 'place', 'time']",correct ambience;excellent staff;same time;,place has;correct ambience;ambience has;excellent staff;you feel;same time;
"['noth', 'amma', 'special']",is nothing;nothing special;,amma is;special nothing;
"['salt', 'shanghai', 'good', 'amount', 'sweet', 'also', 'great', 'quit', 'yeah', 'without', 'use', 'balanc']",also great;not quite;quite as;as good;same amount;,shanghai is;not quite;they use;same amount;amount use;
"['eat', 'yr', 'believ', 'sushi', 'us']",eating sushi;,us believe;we eating;sushi eating;
"['occas', 'worth', 'special', 'time']",special occasion;,special occasion;
"['sripraphai', 'better', 'sleek', 'atmospher', 'modern', 'much']",much better;more modern;,atmosphere is;
"['want', 'dress', 'impress', 'anyon', 'ladi', 'recommend']",i recommend;,i recommend;who wants;lady impress;
"['servic', 'food', 'outstand', 'quick', 'profession', 'friendli']",very professional;,food is;service is;
"['soft', 'bagel', 'insid', 'warm', 'outsid', 'enorm', 'crispi', 'alway', 'size']",always warm;,bagels warm;
"['late', 'name', 'joint', 'great', 'one', 'dinner', 'lucki', 'ever', 'saw', 'stike']",late dinner;lucky stike;great name;ever i;,i had;late dinner;dinner had;lucky stike;great name;name had;i saw;one saw;
"['big', 'do', 'deal', 'new', 'york']",new york;,that done;new york;it 's;not 's;big deal;
"['year', 'around', 'treat', 'forward', 'holiday', 'definit', 'look']",i look;,i look;
"['friendli', 'servic', 'fast']",,service is;
"['english', 'staff', 'speak']",english speaking;,english staff;
"['chat', 'want', 'long', 'abl', 'nice', 'sit', 'anyhow']",as long;,we were;we wanted;which was;
"['delici', 'thing', 'bar', 'make', 'chip', 'home', 'potato', 'world']",potato chips;most delicious;delicious things;,they have;home made;chips made;that are;delicious things;
"['defit', 'must', 'visit']",,
"['tast', 'complet', 'leav', 'husband', 'portion', 'enjoy', 'full', 'size']",i enjoyed;completely full;,husband enjoyed;each enjoyed;
"['first', 'get', 'whim', 'someplac', 'friend', 'els', 'go', 'tabl']",went someplace;else first;n't get;,i went;we went;n't get;table get;
"['entr', 'eat', 'es', 'great', 'pasta']",ate pasta;,we ate;entre'es ate;which were;
"['show', 'sit', 'friend']",,friends showed;
"['tast', 'way', 'flavor', 'intit', 'butter', 'steak', 'excel', 'meat', 'one', 'overwhelm', 'best']",best i;i tasted;,steak was;i had;i tasted;butter tasted;it overwhelm;flavor overwhelm;
"['great', 'overal', 'experi']",great experience;,great experience;
"['date', 'perfect']",,
"['food', 'expens', 'bore']",,food was;
"['convers', 'lunch', 'casual', 'pretti', 'probabl', 'ambienc', 'would', 'nice', 'best']",casual lunch;probably be;,ambience is;casual lunch;lunch be;
"['roll', 'dish', 'menu', 'terrif', 'uniqu', 'special', 'full']",unique rolls;special dishes;,terrific menu;full menu;unique rolls;special dishes;
"['could', 'ok', 'servic', 'better']",,service is;
"['drink', 'food', 'atmospher', 'love']",,we love;food love;
"['week', 'servic', 'ever', 'worst', 'back', 'restaur', 'experi', 'custom']",few weeks;worst customer;,i was;few weeks;we had;worst experience;experience had;
"['ave', 'nd', 'order']",i 've;,i ordered;2nd ave;
"['good', 'amma', 'sale', 'noth', 'obviou', 'tactic', 'call']",good sales;just too;too obvious;,good call;tactics are;
"['go', 'glad', 'great', 'bing', 'bring', 'trip', 'end', 'close', 'day', 'fish', 'oyster', 'place']",day oyster;oyster binge;fish bringing;so glad;o trip;so great;,fish bringing;closing bringing;i am;this was;it ended;trip ended;it was;
"['take', 'maitr', 'pretti', 'day', 'mom', 'mother', 'rude']",pretty rude;,mom took;maitre was;
"['cart', 'bar', 'sushi', 'husband', 'everyth', 'ala', 'yoshi', 'sit', 'order', 'chef', 'coupl', 'time']",chef yoshi;ordered everything;,husband been;we sat;everything ordered;ala carte;
"['vibe', 'great', 'relax', 'servic', 'cozi', 'food', 'excel']",very relaxed;,vibe is;service was;food was;
"['weather', 'tabl', 'snag', 'tri', 'outsid', 'nice']",outside table;,weather is;outside table;table snag;
"['eat', 'good', 'cheap', 'qualiti', 'place', 'look']",good quality;,you looking;good quality;cheap eats;this is;
"['overal', 'howev', 'par', 'spend']",just was;not up;,what spent;we spent;it was;not was;
"['atmospher', 'casual', 'servic', 'friendli']",,service was;atmosphere was;
